operativo,id,nhogar,miembro,p2,p3,p3b,p4,e2,e6a,e12a,e13,e16a,e_aesc,e_nivel,retro,fexp
eder2019,535,1,2,2,1952,67,2,2,0,7,1,0,12,5,1,219
eder2019,536,1,1,2,1968,50,1,2,0,12,2,2,14,6,1,1305
eder2019,537,1,1,1,1977,41,1,2,0,14,1,0,19,7,0,0
eder2019,537,1,2,2,1980,39,2,2,0,14,1,0,19,7,1,1322
eder2019,537,1,3,2,2014,5,3,1,20,0,0,0,0,1,0,0
eder2019,538,1,1,2,1950,69,1,2,0,12,2,2,14,6,1,438
eder2019,539,1,1,2,1970,49,1,2,0,12,1,0,15,7,1,587
eder2019,539,1,2,1,1996,23,3,1,13,13,2,3,14,6,0,0
eder2019,540,1,1,2,1949,69,1,2,0,7,2,3,10,4,1,915
eder2019,540,1,2,2,2005,14,3,1,7,0,0,0,7,4,0,0
eder2019,541,1,1,1,1970,48,1,2,13,13,1,0,17,7,0,0
eder2019,541,1,2,2,1968,51,2,2,0,13,1,0,17,7,1,392
eder2019,541,1,3,2,2000,18,3,1,13,0,0,0,11,6,0,0
eder2019,541,1,4,1,2011,8,3,1,3,0,0,1,0,2,0,0
eder2019,542,1,1,2,1972,47,1,2,0,13,1,0,17,7,1,392
eder2019,542,1,2,1,1972,47,2,2,0,13,1,0,17,7,0,0
eder2019,542,1,3,2,1999,20,3,1,13,0,0,1,12,6,0,0
eder2019,542,1,4,2,2001,18,3,1,13,0,0,0,11,6,0,0
eder2019,543,1,1,1,1950,68,1,2,0,7,2,3,10,4,0,0
eder2019,543,1,2,2,1949,70,2,2,0,7,1,0,12,5,1,293
eder2019,543,1,3,1,1981,38,3,2,0,12,1,0,15,7,0,0
eder2019,544,1,1,2,1980,38,1,2,0,12,1,0,15,7,1,662
eder2019,544,1,2,1,2000,19,3,1,7,0,0,4,10,4,0,0
eder2019,544,1,3,2,2003,16,3,1,7,0,0,2,8,4,0,0
eder2019,545,1,1,1,1951,68,1,2,0,7,1,0,12,5,1,267
eder2019,545,1,2,2,1952,67,2,2,0,3,1,0,7,3,0,0
eder2019,545,1,3,1,1988,30,3,2,0,7,1,0,12,5,0,0
eder2019,546,1,1,1,1968,50,1,2,0,7,1,0,12,5,1,560
eder2019,546,1,2,2,1979,40,2,2,0,12,1,0,15,7,0,0
eder2019,546,1,3,2,2000,18,3,1,7,0,0,5,11,4,0,0
eder2019,546,1,4,1,1999,20,3,2,7,7,1,0,12,5,0,0
eder2019,547,1,1,1,1942,77,1,2,0,13,1,0,17,7,0,0
eder2019,547,1,2,2,1952,66,2,2,0,13,1,0,17,7,1,442
eder2019,548,1,1,1,1949,69,1,2,0,12,2,2,14,6,0,0
eder2019,548,1,2,2,1952,67,2,2,0,12,1,0,15,7,1,339
eder2019,549,1,1,1,1965,53,1,2,0,7,1,0,12,5,0,0
eder2019,549,1,2,2,1979,39,2,2,0,7,1,0,12,5,1,396
eder2019,549,1,3,1,2007,12,3,1,3,0,0,5,4,2,0,0
eder2019,549,1,4,1,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,550,1,1,1,1969,49,1,2,0,7,1,0,12,5,1,103
eder2019,550,1,2,2,1967,52,2,2,0,7,1,0,12,5,0,0
eder2019,550,1,3,2,1999,20,3,2,0,7,1,0,12,5,0,0
eder2019,550,1,4,1,1972,47,8,2,0,7,1,0,12,5,0,0
eder2019,551,1,1,1,1978,40,1,2,0,12,1,0,15,7,1,1617
eder2019,551,1,2,2,1982,37,2,2,0,12,2,1,13,6,0,0
eder2019,551,1,3,1,2007,11,3,1,3,0,0,7,6,2,0,0
eder2019,551,1,4,1,2012,7,3,1,3,0,0,2,1,2,0,0
eder2019,552,1,1,2,1968,51,1,2,0,7,1,0,12,5,1,120
eder2019,552,1,2,2,1998,21,3,1,7,0,0,5,11,4,0,0
eder2019,552,1,3,1,2015,3,6,1,19,0,0,0,0,1,0,0
eder2019,553,1,1,1,1979,40,1,2,0,13,2,3,15,6,0,0
eder2019,553,1,2,2,1979,39,2,2,0,13,1,0,17,7,1,121
eder2019,553,1,3,1,2003,16,3,1,7,0,0,5,11,4,0,0
eder2019,553,1,4,1,2012,7,3,1,3,0,0,2,1,2,0,0
eder2019,553,1,5,2,2016,2,3,3,0,0,0,0,0,8,0,0
eder2019,553,1,6,1,2019,0,3,3,0,0,0,0,0,8,0,0
eder2019,554,1,1,1,1948,70,1,2,0,7,2,3,10,4,1,75
eder2019,554,1,2,2,1950,69,2,2,0,3,1,0,7,3,0,0
eder2019,555,1,1,1,1968,51,1,2,0,7,2,3,10,4,1,333
eder2019,555,1,2,2,1973,46,2,2,0,7,2,3,10,4,0,0
eder2019,555,1,3,1,1997,22,3,1,13,0,0,0,11,6,0,0
eder2019,555,1,4,2,1998,20,3,1,13,0,0,1,12,6,0,0
eder2019,555,1,5,1,2007,12,3,1,3,0,0,7,6,2,0,0
eder2019,556,1,1,1,1980,38,1,2,0,13,2,1,13,6,1,112
eder2019,556,1,2,2,1987,32,2,1,13,0,0,1,12,6,0,0
eder2019,556,1,3,2,2013,6,3,1,3,0,0,1,0,2,0,0
eder2019,556,1,4,1,2014,5,3,1,20,0,0,0,0,1,0,0
eder2019,557,1,1,1,1972,47,1,2,0,7,2,0,7,4,1,262
eder2019,557,1,2,2,1972,47,2,2,0,7,1,0,12,5,0,0
eder2019,557,1,3,1,1962,56,8,2,0,7,1,0,12,5,0,0
eder2019,557,1,4,1,1994,25,3,2,0,7,1,0,12,5,0,0
eder2019,557,1,5,1,1995,23,3,2,0,10,1,0,12,5,0,0
eder2019,557,1,6,1,2005,14,3,1,7,0,0,2,8,4,0,0
eder2019,558,1,1,2,1983,35,1,2,0,12,1,0,15,7,0,0
eder2019,558,1,2,1,1981,38,2,2,0,13,1,0,17,7,1,421
eder2019,559,1,1,2,1969,50,1,2,0,13,1,0,17,7,1,306
eder2019,560,1,1,2,1949,69,1,2,0,3,1,0,7,3,1,306
eder2019,561,1,1,1,1979,40,1,2,0,12,2,0,12,6,1,613
eder2019,562,1,1,2,1979,40,1,2,0,12,2,2,14,6,1,515
eder2019,562,1,2,1,1970,49,2,2,0,7,1,0,12,5,0,0
eder2019,562,1,3,1,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,562,1,4,2,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,562,1,5,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,563,1,1,1,1974,45,1,2,0,13,1,0,17,7,0,0
eder2019,563,1,2,2,1970,48,2,2,0,13,1,0,17,7,1,918
eder2019,563,1,3,2,2007,12,3,1,3,3,0,6,5,2,0,0
eder2019,563,1,4,2,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,563,1,5,2,2009,10,3,1,3,0,0,4,3,2,0,0
eder2019,564,1,1,1,1952,67,1,2,0,13,1,0,17,7,1,594
eder2019,564,1,2,2,1950,68,2,2,0,12,2,4,14,6,0,0
eder2019,565,1,1,1,1982,36,1,2,0,14,1,0,19,7,1,1518
eder2019,566,1,1,1,1971,48,1,2,0,10,1,0,12,5,1,596
eder2019,567,1,1,1,1950,69,1,2,0,13,1,0,17,7,1,593
eder2019,567,1,2,2,1957,62,2,2,0,13,1,0,17,7,0,0
eder2019,568,1,1,1,1965,53,1,2,0,3,1,0,7,3,0,0
eder2019,568,1,2,2,1970,48,2,2,0,7,2,1,8,4,1,328
eder2019,569,1,1,2,1950,69,1,2,0,7,2,2,9,4,1,585
eder2019,569,1,2,1,1949,70,2,2,0,7,2,2,9,4,0,0
eder2019,570,1,1,2,1957,62,1,2,0,13,2,3,15,6,0,0
eder2019,570,1,2,1,1982,37,3,1,12,0,0,2,13,6,1,653
eder2019,571,1,1,2,1952,67,1,2,0,13,1,0,17,7,1,736
eder2019,572,1,1,1,1943,76,1,2,0,3,2,4,4,2,0,0
eder2019,572,1,2,2,1950,68,2,2,0,10,2,2,9,4,1,586
eder2019,573,1,1,2,1950,69,1,2,0,12,1,0,15,7,1,470
eder2019,574,1,1,2,1951,67,1,2,0,14,1,0,19,7,1,471
eder2019,575,1,1,1,1948,71,1,2,0,14,1,0,19,7,1,594
eder2019,576,1,1,1,1950,69,1,2,0,7,2,1,8,4,1,431
eder2019,577,1,1,2,1951,68,1,2,0,12,1,0,15,7,1,470
eder2019,577,1,2,1,1947,72,2,2,0,12,1,0,15,7,0,0
eder2019,578,1,1,2,1950,68,1,2,0,7,1,0,12,5,0,0
eder2019,578,1,2,1,1948,70,2,2,0,7,1,0,12,5,1,284
eder2019,579,1,1,2,1949,69,1,2,0,7,1,0,12,5,1,274
eder2019,580,1,1,2,1952,67,1,2,0,7,1,0,12,5,1,274
eder2019,580,1,2,2,1992,27,3,1,13,0,0,3,14,6,0,0
eder2019,581,1,1,1,1948,71,1,2,0,7,2,1,8,4,1,271
eder2019,582,1,1,1,1973,45,1,2,0,13,1,0,17,7,0,0
eder2019,582,1,2,2,1971,48,2,2,0,7,1,0,12,5,1,277
eder2019,582,1,3,1,2012,7,3,1,3,0,0,2,1,2,0,0
eder2019,582,1,4,2,2005,14,3,1,7,0,0,2,8,4,0,0
eder2019,583,1,1,1,1946,73,1,2,0,13,2,1,13,6,0,0
eder2019,583,1,2,2,1949,69,2,2,0,13,1,0,17,7,1,188
eder2019,584,1,1,1,1946,73,1,2,0,12,1,0,15,7,0,0
eder2019,584,1,2,2,1950,68,2,2,0,13,1,0,17,7,1,188
eder2019,585,1,1,1,1951,68,1,2,0,12,1,0,15,7,1,126
eder2019,585,1,2,2,1944,75,2,2,0,7,1,0,12,5,0,0
eder2019,586,1,1,2,1930,88,1,2,0,7,1,0,12,5,0,0
eder2019,586,1,2,2,1981,37,10,2,0,5,1,0,7,3,1,226
eder2019,587,1,1,1,1949,69,1,2,0,13,1,0,17,7,1,123
eder2019,587,1,2,2,1950,69,2,2,0,12,1,0,15,7,0,0
eder2019,587,1,3,1,1976,43,3,2,0,7,1,0,12,5,0,0
eder2019,588,1,1,2,1952,67,1,2,0,13,2,1,13,6,1,171
eder2019,589,1,1,1,1969,50,1,2,0,13,1,0,17,7,1,192
eder2019,590,1,1,1,1964,55,1,2,0,13,1,0,17,7,0,0
eder2019,590,1,2,2,1971,47,2,2,0,13,1,0,17,7,1,229
eder2019,590,1,3,1,2003,15,3,2,0,7,2,2,9,4,0,0
eder2019,590,1,4,1,2006,12,3,1,3,0,0,6,5,2,0,0
eder2019,591,1,1,1,1982,36,1,2,0,13,1,0,17,7,0,0
eder2019,591,1,2,2,1981,37,2,2,0,14,1,0,19,7,1,1409
eder2019,591,1,3,1,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,591,1,4,1,2017,1,3,1,19,0,0,0,0,1,0,0
eder2019,592,1,1,2,1948,71,1,2,0,7,1,0,12,5,1,342
eder2019,593,1,1,1,1976,42,1,2,0,13,1,0,17,7,0,0
eder2019,593,1,2,2,1971,47,2,2,0,14,1,0,19,7,1,552
eder2019,593,1,3,2,2012,7,3,1,3,0,0,2,1,2,0,0
eder2019,593,1,4,1,2007,12,3,1,5,0,0,7,6,2,0,0
eder2019,594,1,1,1,1950,68,1,2,0,12,1,0,15,7,1,297
eder2019,594,1,2,2,1955,64,2,2,0,7,2,3,10,4,0,0
eder2019,595,1,1,2,1951,67,1,2,0,13,1,0,17,7,0,0
eder2019,595,1,2,1,1949,70,2,2,0,13,1,0,17,7,1,247
eder2019,596,1,1,1,1982,36,1,2,0,13,1,0,17,7,1,632
eder2019,596,1,2,1,1984,35,2,2,0,7,1,0,12,5,0,0
eder2019,597,1,1,1,1972,46,1,2,0,13,2,2,14,6,1,467
eder2019,597,1,2,2,1974,44,2,2,0,7,1,0,12,5,0,0
eder2019,597,1,3,2,2008,10,3,1,3,0,0,4,3,2,0,0
eder2019,598,1,1,1,1968,51,1,2,0,3,1,0,7,3,1,181
eder2019,598,1,2,2,1965,54,2,2,0,13,2,3,15,6,0,0
eder2019,599,1,1,1,1950,68,1,2,0,13,2,1,13,6,1,133
eder2019,599,1,2,2,1953,65,2,2,0,13,2,4,16,6,0,0
eder2019,600,1,1,2,1951,68,1,2,0,13,2,4,16,6,1,206
eder2019,601,1,1,1,1963,56,1,2,0,7,2,3,10,4,0,0
eder2019,601,1,2,2,1969,49,2,2,0,3,1,0,7,3,1,227
eder2019,601,1,3,1,1990,29,3,2,0,12,1,0,15,7,0,0
eder2019,601,1,4,2,1998,20,3,1,13,0,0,1,12,6,0,0
eder2019,601,1,5,1,2006,13,3,1,3,0,0,6,5,2,0,0
eder2019,602,1,1,1,1959,59,1,2,0,12,2,1,13,6,0,0
eder2019,602,1,2,2,1971,47,2,2,0,12,1,0,15,7,1,399
eder2019,602,1,3,2,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,602,1,4,1,1999,19,3,1,13,0,0,0,11,6,0,0
eder2019,603,1,1,1,1970,49,1,2,0,13,1,0,17,7,1,383
eder2019,604,1,1,1,1964,54,1,2,0,13,1,0,17,7,0,0
eder2019,604,1,2,2,1968,51,2,2,0,12,1,0,15,7,1,459
eder2019,604,1,3,1,1995,23,3,1,13,0,0,3,14,6,0,0
eder2019,604,1,4,2,2000,19,3,1,6,0,0,0,99,0,0,0
eder2019,605,1,1,1,1972,46,1,2,0,7,1,0,12,5,1,1121
eder2019,605,1,2,2,1968,51,2,2,0,7,1,0,12,5,0,0
eder2019,606,1,1,2,1940,79,1,2,0,7,1,0,12,5,0,0
eder2019,606,1,2,1,1970,49,3,2,0,13,1,0,17,7,1,191
eder2019,607,1,1,1,1969,49,1,2,0,7,1,0,12,5,1,233
eder2019,607,1,2,2,1975,43,2,2,0,12,2,3,14,6,0,0
eder2019,607,1,3,2,2001,18,3,1,7,0,0,5,11,4,0,0
eder2019,607,1,4,1,2005,13,3,1,7,0,0,1,7,4,0,0
eder2019,608,1,1,1,1978,40,1,2,0,7,1,0,12,5,1,340
eder2019,608,1,2,2,1976,42,2,2,0,10,1,0,12,5,0,0
eder2019,608,1,3,2,2006,12,3,1,3,0,0,6,5,2,0,0
eder2019,608,1,4,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,609,1,1,1,1978,41,1,2,0,14,1,0,19,7,0,0
eder2019,609,1,2,2,1979,39,2,2,0,13,1,0,17,7,1,441
eder2019,609,1,3,1,2011,7,3,1,3,0,0,1,0,2,0,0
eder2019,609,1,4,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,610,1,1,1,1950,69,1,2,0,7,2,4,11,4,0,0
eder2019,610,1,2,2,1948,71,2,2,0,13,2,0,12,6,1,171
eder2019,611,1,1,1,1982,37,1,2,0,13,1,0,17,7,0,0
eder2019,611,1,2,2,1982,37,2,2,0,13,1,0,17,7,1,275
eder2019,612,1,1,1,1982,36,1,2,0,13,1,0,17,7,1,506
eder2019,612,1,2,2,1980,39,2,2,0,13,1,0,17,7,0,0
eder2019,612,1,3,1,2017,1,3,3,0,0,0,0,0,8,0,0
eder2019,613,1,1,1,1948,70,1,2,0,7,1,0,12,5,1,178
eder2019,613,1,2,2,1948,70,2,2,0,12,1,0,15,7,0,0
eder2019,614,1,1,1,1949,69,1,2,0,13,2,4,16,6,1,266
eder2019,614,1,2,2,1955,64,2,2,0,10,1,0,12,5,0,0
eder2019,615,1,1,1,1970,49,1,2,0,12,1,0,15,7,0,0
eder2019,615,1,2,2,1972,46,2,2,0,12,1,0,15,7,1,368
eder2019,615,1,3,2,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,615,1,4,1,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,616,1,1,1,1950,69,1,2,0,7,1,0,12,5,1,148
eder2019,616,1,2,2,1953,66,2,2,0,7,1,0,12,5,0,0
eder2019,617,1,1,1,1944,74,1,2,0,7,1,0,12,5,0,0
eder2019,617,1,2,2,1950,69,2,2,0,10,1,0,12,5,1,228
eder2019,618,1,1,1,1950,68,1,2,0,13,1,0,17,7,1,198
eder2019,618,1,2,2,1960,59,2,2,0,10,1,0,12,5,0,0
eder2019,619,1,1,2,1950,69,1,2,0,7,2,3,10,4,1,367
eder2019,620,1,1,1,1969,50,1,2,0,7,1,0,12,5,0,0
eder2019,620,1,2,2,1981,38,2,2,0,7,1,0,12,5,1,516
eder2019,620,1,3,2,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,621,1,1,1,1948,71,1,2,0,7,1,0,12,5,1,533
eder2019,622,1,1,2,1978,41,1,2,0,7,1,0,12,5,1,1030
eder2019,622,1,2,1,2001,18,3,2,0,7,1,0,12,5,0,0
eder2019,622,1,3,1,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,623,1,1,2,1982,37,1,2,0,14,1,0,19,7,1,367
eder2019,623,1,2,1,1982,37,2,2,0,14,2,1,18,7,0,0
eder2019,623,1,3,1,2016,3,3,1,19,0,0,0,0,1,0,0
eder2019,624,1,1,1,1970,48,1,2,0,7,1,0,12,5,1,398
eder2019,624,1,2,2,1969,50,2,2,0,7,1,0,12,5,0,0
eder2019,625,1,1,1,1980,38,1,2,0,7,1,0,12,5,1,435
eder2019,625,1,2,2,1984,34,2,2,0,7,1,0,12,5,0,0
eder2019,625,1,3,2,2005,13,3,1,7,0,0,0,7,4,0,0
eder2019,625,1,4,1,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,626,1,1,1,1973,46,1,2,0,12,2,1,13,6,0,0
eder2019,626,1,2,2,1971,47,2,2,0,12,1,0,15,7,1,1103
eder2019,626,1,3,1,2007,12,3,1,7,0,0,6,11,4,0,0
eder2019,627,1,1,1,1980,38,1,2,0,7,1,0,12,5,1,218
eder2019,627,1,2,2,1986,32,2,2,0,7,1,0,12,5,0,0
eder2019,628,1,1,2,1959,59,1,2,0,7,2,3,10,4,0,0
eder2019,628,1,2,2,1968,50,2,2,0,13,1,0,17,7,1,195
eder2019,629,1,1,2,1969,50,1,2,0,13,1,0,17,7,1,196
eder2019,629,1,2,2,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,630,1,1,1,1980,39,1,2,0,7,2,4,11,4,1,455
eder2019,631,1,1,2,1949,70,1,2,0,7,1,0,12,5,1,292
eder2019,632,1,1,2,1969,50,1,2,0,7,1,0,12,5,1,362
eder2019,632,1,2,2,2005,13,3,2,0,7,2,1,8,4,0,0
eder2019,632,1,3,1,2005,13,3,1,7,0,0,1,7,4,0,0
eder2019,633,1,1,2,1972,47,1,2,0,3,2,5,5,2,1,252
eder2019,633,1,2,1,1995,23,3,2,0,7,2,2,9,4,0,0
eder2019,633,1,3,1,2001,18,3,1,7,0,0,2,8,4,0,0
eder2019,633,1,4,1,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,633,1,5,1,2008,10,3,1,3,0,0,3,2,2,0,0
eder2019,634,1,1,1,1978,40,1,2,0,7,1,0,12,5,1,217
eder2019,634,1,2,2,1982,37,2,2,0,3,1,0,7,3,0,0
eder2019,634,1,3,1,2011,7,3,1,3,0,0,1,0,2,0,0
eder2019,635,1,1,1,1969,50,1,2,0,12,1,0,15,7,1,163
eder2019,635,1,2,2,1966,53,2,2,0,12,2,3,14,6,0,0
eder2019,635,1,3,1,1992,27,3,1,12,0,0,1,12,6,0,0
eder2019,635,1,4,1,1995,23,3,2,0,7,2,3,10,4,0,0
eder2019,635,1,5,1,1997,21,3,2,0,7,2,4,11,4,0,0
eder2019,635,1,6,1,1997,21,3,2,0,7,2,4,11,4,0,0
eder2019,636,1,1,1,1949,70,1,2,0,3,1,0,7,3,1,144
eder2019,636,1,2,2,1947,71,2,2,0,3,1,0,7,3,0,0
eder2019,636,1,3,2,1987,32,3,2,0,13,1,0,17,7,0,0
eder2019,637,1,1,2,1979,40,1,1,14,0,0,0,17,7,1,1016
eder2019,637,1,2,1,1976,43,2,2,0,13,1,0,17,7,0,0
eder2019,637,1,3,1,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,637,1,4,2,2015,3,3,1,19,0,0,0,0,1,0,0
eder2019,638,1,1,1,1969,49,1,2,0,7,2,0,7,4,1,771
eder2019,638,1,2,2,1968,50,2,2,0,7,1,0,12,5,0,0
eder2019,638,1,3,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,639,1,1,1,1983,36,1,2,0,7,2,1,8,4,0,0
eder2019,639,1,2,2,1980,38,2,2,0,7,2,2,9,4,1,1131
eder2019,639,1,3,1,2005,14,3,1,7,0,0,0,7,4,0,0
eder2019,639,1,4,1,2006,12,3,1,3,0,0,6,5,2,0,0
eder2019,639,1,5,1,2006,12,3,1,3,0,0,6,5,2,0,0
eder2019,639,1,6,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,640,1,1,1,1979,40,1,1,12,0,0,2,13,6,1,613
eder2019,641,1,1,1,1972,47,1,2,0,10,2,4,11,4,1,362
eder2019,641,1,2,2,1976,43,2,2,0,13,1,0,17,7,0,0
eder2019,641,1,3,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,641,1,4,1,1949,70,7,2,0,3,1,0,7,3,0,0
eder2019,641,1,5,2,1952,66,7,2,0,13,1,0,17,7,0,0
eder2019,642,1,1,1,1968,50,1,2,0,7,2,2,9,4,1,724
eder2019,642,1,2,2,1971,47,2,2,0,12,1,0,15,7,0,0
eder2019,642,1,3,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,642,1,4,1,2009,10,3,1,3,0,0,4,3,2,0,0
eder2019,643,1,1,2,1951,67,1,2,0,7,2,3,10,4,1,211
eder2019,644,1,1,1,1979,40,1,2,0,13,2,3,15,6,1,235
eder2019,644,1,2,2,1981,37,2,2,0,13,2,4,16,6,0,0
eder2019,644,1,3,1,2014,5,3,1,20,0,0,0,0,1,0,0
eder2019,644,1,4,2,2017,1,3,3,0,0,0,0,0,8,0,0
eder2019,645,1,1,2,1949,69,1,2,0,12,1,0,15,7,1,169
eder2019,645,1,2,1,1945,74,2,2,0,7,2,4,11,4,0,0
eder2019,646,1,1,1,1970,48,1,2,0,13,1,0,17,7,1,176
eder2019,646,1,2,2,1971,47,2,2,0,13,1,0,17,7,0,0
eder2019,646,1,3,1,1998,20,3,1,13,0,0,11,12,6,0,0
eder2019,646,1,4,2,2000,18,3,1,13,0,0,11,12,6,0,0
eder2019,646,1,5,2,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,646,1,6,2,2010,9,3,1,3,0,0,3,2,2,0,0
eder2019,647,1,1,2,1970,48,1,2,0,7,1,0,12,5,1,334
eder2019,647,1,2,2,1991,28,3,2,0,7,1,0,12,5,0,0
eder2019,647,1,3,1,1995,23,3,2,0,7,2,2,9,4,0,0
eder2019,647,1,4,2,2005,13,3,1,7,0,2,1,7,4,0,0
eder2019,647,1,5,1,2011,7,3,1,3,0,0,1,0,2,0,0
eder2019,648,1,1,1,1948,70,1,2,0,7,2,3,10,4,1,186
eder2019,649,1,1,1,1968,50,1,2,0,13,1,0,17,7,1,236
eder2019,649,1,2,1,2004,14,3,1,7,0,0,1,7,4,0,0
eder2019,649,1,3,1,2008,11,3,1,3,0,0,5,4,2,0,0
eder2019,649,1,4,2,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,649,1,5,2,1973,46,2,2,0,13,2,4,16,6,0,0
eder2019,650,1,1,1,1951,68,1,2,0,7,1,0,12,5,0,0
eder2019,650,1,2,1,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,650,1,3,2,1982,36,2,2,0,7,2,4,11,4,1,271
eder2019,651,1,1,2,1950,69,1,2,0,12,1,0,15,7,1,203
eder2019,651,1,2,1,1972,46,3,2,0,7,1,0,12,5,0,0
eder2019,652,1,1,2,1948,71,1,2,0,7,1,0,12,5,1,632
eder2019,653,1,1,1,1971,47,1,2,0,12,1,0,15,7,1,706
eder2019,653,1,2,2,1975,43,2,2,0,7,1,0,12,5,0,0
eder2019,653,1,3,2,2002,16,3,1,7,0,0,3,9,4,0,0
eder2019,653,1,4,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,654,1,1,2,1968,51,1,2,0,7,2,3,10,4,1,483
eder2019,654,1,2,2,1942,77,7,2,0,3,1,0,7,3,0,0
eder2019,654,1,3,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,655,1,1,1,1978,40,1,2,0,7,1,0,12,5,1,653
eder2019,655,1,2,2,1990,28,2,2,0,7,1,0,12,5,0,0
eder2019,655,1,3,1,2014,5,3,1,20,0,0,0,0,1,0,0
eder2019,655,1,4,2,2016,3,3,1,19,0,0,0,0,1,0,0
eder2019,656,1,1,2,1949,69,1,2,0,7,1,0,12,5,0,0
eder2019,656,1,2,2,1949,69,1,2,0,7,1,0,12,5,1,275
eder2019,657,1,1,1,1978,40,1,2,0,12,2,2,14,6,1,409
eder2019,657,1,2,2,1985,34,2,2,0,7,1,0,12,5,0,0
eder2019,657,1,3,1,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,657,1,4,1,2013,6,3,1,3,0,0,0,0,2,0,0
eder2019,658,1,1,2,1971,47,1,2,0,3,2,4,4,2,1,303
eder2019,658,1,2,2,1992,27,3,1,13,0,0,2,13,6,0,0
eder2019,658,1,3,1,1998,20,3,2,0,7,2,4,11,4,0,0
eder2019,658,1,4,2,2000,19,3,1,13,0,0,1,12,6,0,0
eder2019,658,1,5,1,2004,14,3,1,7,0,0,1,7,4,0,0
eder2019,658,1,6,1,1970,49,2,2,0,3,1,0,7,3,0,0
eder2019,658,1,7,2,2015,3,6,1,19,0,0,0,0,1,0,0
eder2019,659,1,1,1,1980,39,1,2,0,14,2,2,18,7,1,1617
eder2019,660,1,1,1,1980,39,1,2,0,14,1,0,19,7,1,421
eder2019,660,1,2,2,1977,42,2,2,0,7,1,0,12,5,0,0
eder2019,660,1,3,2,2017,2,3,1,19,0,0,0,0,1,0,0
eder2019,661,1,1,1,1948,70,1,2,0,7,1,0,12,5,1,193
eder2019,662,1,1,1,1981,37,1,2,0,12,1,0,15,7,1,422
eder2019,662,1,2,1,2008,11,3,1,5,0,0,6,5,2,0,0
eder2019,662,1,3,2,2011,8,3,1,3,0,0,3,2,2,0,0
eder2019,663,1,1,1,1968,51,1,2,0,3,1,0,7,3,1,262
eder2019,663,1,2,2,1974,45,2,2,0,7,2,4,11,4,0,0
eder2019,664,1,1,2,1979,39,1,2,0,13,1,0,17,7,1,367
eder2019,665,1,1,2,1968,50,1,2,0,7,2,3,10,4,1,239
eder2019,665,1,2,1,1994,24,3,2,0,7,2,1,8,4,0,0
eder2019,665,1,3,2,2000,18,3,1,7,0,0,2,8,4,0,0
eder2019,666,1,1,1,1950,69,1,2,0,7,2,4,11,4,1,199
eder2019,666,1,2,2,1954,64,2,2,0,7,1,0,12,5,0,0
eder2019,667,1,1,1,1978,41,1,2,0,7,2,4,11,4,1,648
eder2019,667,1,2,2,2007,12,3,1,3,0,2,6,5,2,0,0
eder2019,667,1,3,2,1989,29,2,2,0,7,1,0,12,5,0,0
eder2019,667,1,4,2,1953,66,7,2,0,7,1,0,12,5,0,0
eder2019,668,1,1,1,1980,39,1,2,0,12,1,0,15,7,1,464
eder2019,668,1,2,2,1980,39,2,2,0,12,1,0,15,7,0,0
eder2019,668,1,3,2,1999,20,4,2,0,7,1,0,12,5,0,0
eder2019,668,1,4,2,2004,15,4,1,7,0,0,3,9,4,0,0
eder2019,669,1,1,1,1976,43,1,2,0,7,1,0,12,5,0,0
eder2019,669,1,2,2,1981,38,2,2,0,7,1,0,12,5,1,1945
eder2019,669,1,3,1,2002,17,4,1,7,0,0,2,8,4,0,0
eder2019,669,1,4,2,2011,8,3,1,3,0,0,3,2,2,0,0
eder2019,669,1,5,2,2009,10,3,1,3,0,0,5,4,2,0,0
eder2019,670,1,1,1,1946,72,1,2,0,12,1,0,15,7,0,0
eder2019,670,1,2,2,1949,69,2,2,0,7,1,0,12,5,1,876
